ID_INSPIRE,logAge,[M/H],SNR,mass_frac,time_75,time_90,time_100,dor_100,univ_age,mass_frac_reg,time_75_reg,time_90_reg,time_100_reg,dor_100_reg,mass_frac_unr,time_75_unr,time_90_unr,time_100_unr,dor_100_unr,dor_100_plus,dor_100_min
J1146+0736,10.017654043638213,0.2643350582422536,39.173239287798914,0.93141,2.12159,2.69508,10.40023,0.4415826603213869,11.515890725822501,0.93141,2.12159,2.69508,10.34541,0.656240929335313,0.95073,1.40402,2.09306,10.40023,0.7012434633986414,0.7353351682797676,0.6216778926527138
J1107+6506,9.992765951329229,0.3348331411638416,16.535163169703576,0.97821,1.21687,1.7065,10.11633,0.5088696674089203,10.917595036990122,0.97821,0.84903,1.24632,9.72463,0.7921290962873817,0.99642,1.21687,1.7065,10.11633,0.7269007724682819,0.7388973976968204,0.714123137833706
J0950+5713,10.032437681746387,0.26175781669892584,24.9568862352219,0.89992,1.19022,3.00248,10.26683,0.4979097459792227,11.57817750089013,0.89992,1.14874,3.00248,10.26683,0.7161465903134362,0.97389,1.19022,1.75622,9.28793,0.7639292192412728,0.9050177123735695,0.7471230428692582
J1434+1357,10.04151412142858,0.3292125825340265,29.903819067832604,0.94561,2.05816,2.52611,9.24293,0.48242401389932144,11.524668291931322,0.94561,2.05816,2.52611,9.24293,0.6955109221362643,0.99952,1.0392,1.46846,2.46221,0.9890041359794473,0.9905574718125938,0.8693899522134462
J1242+3343,9.992691802519774,0.23143387923098088,23.160438919987847,0.96322,1.10985,1.66266,7.44691,0.5967967864442362,10.823787162395666,0.97006,0.72894,1.39973,7.44691,0.8893247224041368,0.96322,1.10985,1.66266,6.92097,0.824769703951806,0.8925596710884975,0.767537879729467
J1311+1913,9.9939531785629,0.3382998327429922,18.279200874197464,0.98354,1.21583,1.71178,9.61394,0.5247456735846788,10.863442528739828,0.98354,0.45885,1.22995,9.61394,0.9627465816508378,0.99712,1.21583,1.71178,2.96833,0.9450404768026143,0.9715134924938965,0.72850864347836
J1618+1648,10.016841178603704,0.3573089647283796,31.634010998108824,0.98788,1.13646,1.57137,10.54296,0.5230394267666413,11.462303709403246,0.98788,0.73171,1.40961,9.27258,0.854082597504068,0.99781,1.13646,1.57137,10.54296,0.7393261774051787,0.9830812262868424,0.7239523390911827
J1504+0440,10.021587792187725,0.31897275715173323,32.5237193451794,0.91814,1.77749,2.35757,9.41532,0.47930082096204574,11.444440592807519,0.91814,1.77749,2.35757,9.41532,0.6922457979190982,0.99821,0.97358,1.397,2.49752,0.9978495009543084,0.9599330948183645,0.7463933777622813
J1040+5722,10.004787920380478,0.21497872063605045,26.164145789954226,0.94121,1.73181,1.97851,9.6031,0.47785171750374583,11.179600729801717,0.94324,1.73181,1.95571,9.6031,0.6909903698614878,0.94121,1.2967,1.97851,7.65477,0.780698496709368,0.8007908398299138,0.7568510599742565
J1155+2532,9.997393094965078,0.3392483363695303,22.607850528615803,0.97185,1.14521,1.67951,7.93974,0.5822848715061376,10.942832436863917,0.97185,1.14521,1.67951,7.93974,0.7942952672289776,0.99853,1.1004,1.51934,2.488,0.9751822625886147,0.9962086687633659,0.7753475511131908
J1236+3752,10.010779200548567,0.3376002226349957,16.830029907328985,0.96767,1.39819,1.94697,9.25525,0.5168307642724304,11.04212552431852,0.96767,0.85711,1.77974,9.25525,0.8042830688599106,0.99059,1.39819,1.94697,3.37383,0.9142178239482374,0.9394967827015982,0.6643834625775443
J0800+2806,10.001599289872754,0.3577522431179558,22.596462239562886,0.99224,0.99869,1.42682,3.95305,0.7314709064726639,10.898605538130566,0.99224,0.772,1.2688,3.95305,0.9923989512176044,1.0,0.99869,1.42682,2.37828,0.9941457054219262,1.0165552083021023,0.9797735948342071
J1436+6325,10.024091784751313,0.342404001237697,34.85704061218662,0.92475,1.65855,2.45655,5.97441,0.5837785725472915,11.106770101035295,0.92475,1.65855,2.45655,5.97441,0.7961036981649018,0.99936,0.94354,1.35136,1.98941,1.0167207869905874,0.9713840118968218,0.9867086449199833
J1352+0116,9.86048061170332,0.09476940397178477,19.246411571977614,0.59393,5.61217,9.07158,10.42604,0.26223825280579044,10.851233243073448,0.59393,5.61217,9.07158,10.41428,0.4744299031438041,0.77545,2.47678,9.02077,10.42604,0.5721696262402731,0.5602042349053635,0.5571538559503469
J1504+0639,9.996344768889454,0.33394687239643744,15.432215155142826,0.90244,1.41458,2.88252,7.86193,0.532464868132541,10.876008636423913,0.90244,1.41458,2.88252,7.86193,0.7443442525832028,0.99845,1.1448,1.59224,2.49873,0.9684868483265016,0.9711390351499798,0.9445195974558777
J2142+0029,10.011153157777168,0.2029007695422439,29.891498788679453,0.95358,1.10941,1.93393,9.96284,0.5231253212658823,11.09462941085326,0.9702,0.92451,1.93393,9.96284,0.7710131333428931,0.95358,1.10941,1.79376,9.38748,0.7527138998058719,,0.7496672469906921
J1439+0006,9.980029902791612,0.23098821221869204,30.203129517811448,0.93947,1.18913,1.87833,10.11869,0.5009767613971413,10.990108595133105,0.93947,1.03348,1.87833,10.11869,0.7341878238041,0.95156,1.18913,1.83128,9.90424,0.7236132156829215,0.7244533430751599,0.7093160048689077
J0810+0733,9.996482208084899,0.3331362089080224,20.87181625259884,0.9434,1.27237,1.59284,3.98612,0.6778669753315593,10.853643620791201,0.9434,1.27237,1.47649,3.98612,0.8897021517799216,0.99834,1.14836,1.59284,2.49338,0.9680053567399378,0.9849644951621118,0.743740650289992
J1140+2854,9.974254801889968,0.3177861520766433,17.519754446410545,0.92319,1.74653,2.46156,10.13995,0.44519069706844966,10.802095906542931,0.92319,1.29886,2.30799,10.13995,0.6898136230350218,0.94637,1.74653,2.46156,9.3635,0.6886098071479944,0.7116549524179474,
J1122+2017,9.987666085804056,0.30593136665237475,17.212857879619797,0.91242,1.34403,2.50567,10.07823,0.46945642596125975,10.704932690283636,0.91242,1.1748,2.50567,9.96589,0.7023539807439856,0.98791,1.34403,1.88765,10.07823,0.7061562873528106,0.7225270033811274,0.7237279853513024
J0939+1319,10.020262577722285,0.2872736354802797,22.05151921307178,0.89795,1.01544,4.01478,9.61137,0.5276949370411106,11.038998084592738,0.89795,0.75756,4.01478,9.61137,0.7957632010402097,0.99259,1.01544,1.45959,3.67656,0.9506451399069028,,0.9640383285130408
J1207+5235,9.995966740893431,0.31803889456673684,18.12986008734895,0.92253,1.31002,2.3124,8.47471,0.5297343034267311,10.873710364789854,0.92253,1.31002,2.3124,8.47471,0.7416091533624479,0.99681,1.15097,1.60927,8.41288,0.7858454258290303,0.9560080877836143,0.777671295901165
J1547+0311,10.01543231605283,0.3605316620093369,35.15010341296032,0.99658,1.5901,1.83842,2.98363,0.7035034355129902,11.388805273419603,0.99848,1.5901,1.83842,2.68072,0.9258478705095574,0.99658,1.24352,1.74947,2.98363,0.9455617379516098,1.0006997811006089,0.712925179666778
J1506+4212,9.996862369583177,0.32422236415665895,14.707687600453774,0.91116,1.38495,2.40108,8.10136,0.5249596366762639,10.614236943639828,0.91116,1.38495,2.40108,8.10136,0.7363099170051935,0.99965,1.18854,1.65601,2.49224,0.9618441945189641,0.9907915020132366,0.9429520772191005
J1101+4154,9.964755957843153,0.007186589461545526,21.644995102037033,0.66813,3.29862,5.64895,8.99673,0.3566242880608834,11.064730953327278,0.66813,3.29862,5.47096,8.99673,0.5688695954568876,0.85604,1.80801,5.64895,8.84327,0.6777855612864828,0.8557901645196097,
J1339+1347,9.911120132218414,0.3276578397443703,23.394961235171337,0.75808,2.8435,6.36455,9.39861,0.3780037871839969,10.874509361706874,0.75808,2.81658,6.36455,9.39861,0.5904404207025166,0.75911,2.8435,4.39221,9.38575,0.5906177411297362,0.7405522211159786,
J1107+4912,9.992847183178604,0.2584604227062653,17.725000509347748,0.98082,1.25588,1.80506,7.62602,0.5738209322286884,10.534120450461957,0.9962,0.98965,1.44358,7.62602,0.8258313259673167,0.98082,1.25588,1.80506,4.92242,0.8705545911807949,0.9022106351111114,0.9204249587335327
J0022+0910,10.004457463976763,0.3211315222713583,40.14170026471181,0.89992,1.81423,2.90059,10.42775,0.43847487933875956,11.31009603881533,0.89992,1.81423,2.90059,10.42775,0.6511776775703083,0.98525,1.34325,1.89352,10.3686,0.7135751289705752,0.72952710041554,0.7090260598891258
J1312+3331,10.008020141459992,0.2351395381267333,25.655440465858508,0.8834,1.57279,3.76909,10.15117,0.4493936557758191,11.078288943613519,0.8834,1.57279,3.76909,10.15117,0.6616647714218401,0.95707,1.23095,1.85767,9.78131,0.7267780938544438,0.7575576695096551,0.7071581059849521
J0841+4318,9.997953009378186,0.34062144770187835,23.498163160722783,0.90732,1.40084,1.96664,8.24982,0.5225453351736349,10.837901836516313,0.90732,1.40084,1.96664,8.24982,0.734349286081012,0.99893,1.098,1.51024,2.47837,0.9752090751267158,0.9930702577682141,0.9528031612817145
J1032+3728,10.019461782143201,0.3609599369470638,31.571515637137658,0.9977,1.65223,2.09624,3.38495,0.6876507923110836,11.311295094010243,0.9977,1.65223,2.09624,3.38495,0.9003557774849836,0.99905,1.09592,1.49685,2.46706,0.9790605996558016,1.0157821513807423,0.9511398605989684
J1414-0003,9.915371926128676,0.2774494108186053,21.781690634370488,0.84634,2.07055,6.31613,9.96814,0.40506338924419377,10.620908503084719,0.85644,1.40851,6.31613,9.96814,0.6576285860426346,0.84634,2.07055,6.18065,9.45379,0.6325701651492845,0.6973987137752746,0.5200112150202622
J1300+1209,9.97905734862604,0.3317744261929744,18.89976692851891,0.89527,1.58347,3.03193,10.2317,0.4419208313055065,10.76700098984673,0.89527,0.49134,3.03193,10.00857,0.8944451963922478,0.97028,1.58347,2.24731,10.2317,0.6785863442727013,0.7078660900226605,0.6415489933431332
J1421+5354,9.99369230879102,0.2964043720740598,15.99329913998146,0.92425,1.19142,1.68297,10.04647,0.4910391064944574,10.733199747749556,0.92425,1.12352,1.4476,10.00149,0.7124841567016128,0.99327,1.19142,1.68297,10.04647,0.7256397054940934,0.8916571364589793,0.7112077146703327
J0907+1536,9.76566254732033,0.29134938932561283,20.464495617571227,0.60503,7.67411,9.01916,9.94821,0.2539025635701992,10.17991171563522,0.60503,7.67411,8.80023,9.94821,0.4643149384658518,0.74037,3.49096,9.01916,9.49671,0.5502366042584731,0.5724083899369776,
J0749+2914,10.002279065909379,0.33670646093626727,25.56579127590639,0.95303,1.3774,2.09093,9.76108,0.4926423654445595,10.811381435019753,0.95303,1.3774,2.09093,9.76108,0.7043935046118883,0.99865,0.93971,1.34541,2.33787,1.004829161494993,1.0127259793726633,0.9852208362864726
J1404+0219,9.97321507929491,0.20704867715508057,24.87042569034289,0.87911,1.42533,4.20145,9.89885,0.45902168376655283,10.78612663750096,0.87911,1.42533,4.20145,9.89885,0.6707222900630937,0.93109,1.21192,1.94231,9.34217,0.725843380873421,0.7314603906032341,0.6923517561796709
J1053+0944,9.978171253481639,0.34253639433536576,21.446843981306426,0.71049,3.08214,3.44142,9.43573,0.34876887571565457,10.570718836902435,0.71049,3.08214,3.44142,9.37816,0.561844047173964,0.96362,1.46609,2.16628,9.43573,0.7040114001191125,0.9424816399916867,
J0930+1512,9.999037349708225,0.33548989183642,21.93370156971966,0.90925,1.22397,1.48396,9.34299,0.5090570899162334,10.932391596627047,0.90925,1.22397,1.48396,9.34299,0.7210471214412668,0.99833,1.02005,1.44831,2.48818,0.9869683358060254,0.9865018412054393,0.9785988690163333
J1216+1653,9.874843449680924,0.04075840443838743,21.0264843049838,0.7735,2.61247,6.85024,9.48585,0.37478732929883934,10.452777786566845,0.77678,2.47542,6.85024,9.48585,0.5904234370610398,0.7735,2.61247,5.65918,9.47389,0.5861794455366168,0.5957676495035072,0.5431107776920787
J1434+0136,10.000404139676146,0.335556839629507,17.12787349839827,0.94287,1.30527,1.48655,5.43299,0.6310404405367326,10.935461345043686,0.94287,1.30527,1.48655,5.43299,0.8430364634474848,1.0,1.05449,1.47062,2.43857,0.9837221098053043,0.9923695432318297,0.9453013156125424
J1511+3020,9.803684165218009,-0.051513380603951574,38.53872141598507,0.66067,4.87503,9.1905,10.41724,0.29241400649265575,10.967645318555727,0.66677,4.87503,8.7923,10.41724,0.50650597594254,0.66067,4.40433,9.1905,10.05767,0.5190545712746154,,0.49642647077878127
J1122+1531,9.996682603838458,0.35015646403437406,22.991295798990514,0.98513,1.12204,1.85288,8.74604,0.5592873522699914,10.68694627600432,0.98513,0.93743,1.85288,8.74604,0.8000392778850186,0.99832,1.12204,1.55851,2.67574,0.9645207675364608,0.9801586804755683,0.9509187511278991
J1112+1155,9.883592817924002,0.22513249900493942,16.76738661078375,0.57852,3.99541,5.69849,9.66565,0.28303525782269584,10.491566161680263,0.57852,3.99541,5.69849,9.66565,0.4941285051919748,0.77722,2.67555,5.43321,8.94566,0.6038149918557071,0.7124950269096884,0.580503052510542
J1424+0410,9.878392905979185,0.20884918528667298,27.948597459916794,0.71996,5.09196,8.70358,10.31067,0.31108524647967223,10.860762483345027,0.71996,5.09196,7.38116,10.31067,0.5229345142429178,0.81851,1.87754,8.70358,9.96681,0.6223753995020863,0.6258835363907124,0.5899888897825771
J1304+2507,9.951923934184853,0.25714813552838106,27.459389856584988,0.8499,1.65752,5.06793,9.97826,0.4324185096183443,10.860658402200643,0.8499,1.39265,5.06793,9.97826,0.6633916606736053,0.91869,1.65752,2.56303,9.48903,0.6822129288154564,0.7110075178296912,0.6240799099932085
J0951+1621,9.994172485910784,0.23165224476372112,24.69836140139492,0.98652,1.22552,1.47947,9.66258,0.5173122690147317,10.637152058268954,0.98652,1.22552,1.45513,9.14308,0.7449893264635913,0.9909,1.05073,1.47947,9.66258,0.7527930939835791,0.7606016281793618,0.7563441348727652
J1520+2035,9.989528621343622,0.3060861129572045,17.690110876556545,0.90203,1.51613,2.80312,9.35111,0.47698234116146626,10.802140171809722,0.90203,1.51613,2.80312,9.35111,0.688715016697166,0.99101,1.33991,1.87933,9.06621,0.7416239403415372,0.9195406097706625,0.704460193439535
J1436+3123,10.04471133945182,0.3370004213643017,33.44261686567393,0.83269,2.51277,4.53327,6.48521,0.5099470642796559,11.528171580446601,0.83269,2.51277,4.53327,6.48521,0.7230401251894681,0.99885,0.90156,1.30375,2.28871,1.018304114044215,,1.0175077222514
J0929+3120,10.018934402566092,0.32409482221066954,23.611113854355825,0.97521,1.02183,1.84598,10.62435,0.521661881617281,11.03266334567213,0.97521,0.47289,1.84598,10.39792,0.9300238149167517,0.99711,1.02183,1.45401,10.62435,0.7411458944264036,0.7446797818300848,0.7266736795563865
J2246+0145,10.001898298798517,0.3589796672571353,23.344659276000037,0.98296,0.99185,1.84216,4.82822,0.7005903982982171,10.714375925207266,0.98296,0.91026,1.84216,4.82822,0.9272078453055412,1.0,0.99185,1.41442,2.35103,0.9948936216635923,1.0161878990659863,0.9438227276809391
J2252+0106,9.968315756647245,0.2661817426556579,29.040946567463113,0.54239,3.48622,7.10583,10.88913,0.2710799752949688,11.677123829834091,0.54239,3.48622,7.10583,10.84601,0.48566211585251134,0.875,1.91741,3.50105,10.88913,0.6344167582683312,0.6717264388576774,0.6370472274063016
J2325+1328,9.98143799203209,0.22735577701866544,16.64656253796334,0.82951,2.30089,3.70533,8.14564,0.4486086320058991,10.62158658571393,0.82951,2.30089,3.70533,8.14564,0.659974123581282,0.95177,1.46049,2.17879,6.71809,0.7872089448990714,0.850394836017017,0.6316637570064925
J1130+3731,10.015267436961173,0.3522236620347297,26.648070347974482,0.96983,1.60491,1.97082,9.91836,0.484824759791403,11.148099742913685,0.96983,1.60491,1.97082,9.91836,0.697227769687179,0.99767,1.23378,1.72411,2.93016,0.9466964074627118,0.9744992742491118,0.7169766241530366
J1356+3030,9.949820169354076,0.020865881427467006,17.480058431364338,0.66985,3.28174,4.17272,9.41151,0.34787992517353034,11.189138582558368,0.83647,1.95027,4.07489,9.41151,0.6505718880801917,0.66985,3.28174,4.17272,5.82404,0.6672332852406759,0.6864357002223705,0.5603733787870224
J1201+3445,10.020850458059142,0.2881319415628378,29.011955236249698,0.97309,1.71149,1.90622,4.7063,0.6336928987779591,11.00165183368832,0.97309,1.71149,1.90622,4.7063,0.8458172957751288,0.98959,1.00165,1.45151,4.47576,0.9273133926750013,0.9656943770580143,0.9583183815088056
J1620+1722,10.022016317860293,0.36481630126417475,37.622496393034865,0.9802,1.63686,2.07554,8.21694,0.5381027247268567,11.196674020406888,0.9802,1.63686,2.07554,8.21694,0.7505965361710948,0.99906,0.98775,1.41394,2.44413,0.995656748258522,1.0085539034778532,0.9920292737178152
J1647+2506,10.018746744493225,0.3492954276838909,32.321783545633835,0.97458,1.19735,2.33696,10.59729,0.5024324634627616,11.185003179479425,0.97458,1.19735,2.33696,10.32785,0.7229343297238898,0.99752,1.03868,1.46262,10.59729,0.7438149872957419,0.7590045673645122,0.7342323428296066
J1345+0719,9.95213911431968,0.16667102734597075,26.181901387039826,0.91333,1.11467,2.3366,8.61608,0.5353069744617651,10.471388569882762,0.95055,0.63253,0.96184,8.52859,0.8755201125018922,0.91333,1.11467,2.3366,8.61608,0.7463573668292333,0.7649298660078531,0.7263928986402731
J1232+1013,9.99588800106888,0.32076795400566255,17.28482740647569,0.99362,1.16514,1.62146,9.03934,0.5471275643653924,10.672711955749133,0.99362,0.63264,1.2196,9.03934,0.8790002607724087,0.99821,1.16514,1.62146,2.72598,0.9573090368706606,0.9501831050458162,0.7304691336092022
J0950+1406,10.003277051136667,0.35176922731326193,22.859073542974343,0.99178,1.18468,1.42366,3.88472,0.7068768567950369,10.861776817521738,0.99178,1.18468,1.42366,3.88472,0.9187281308618852,1.0,0.95682,1.36907,2.12649,1.0089289889235016,1.0203922924187088,0.9614129993112135
J1524+5559,9.999152116724394,0.28031181468561384,23.592342802156626,0.8647,1.05648,3.62942,8.47901,0.5383592698648781,10.760958622901232,0.8647,1.05648,3.62942,8.47901,0.7500092809673502,0.99125,1.02469,1.46626,3.94459,0.9375458426776779,0.9253752728275758,0.906168418079082
J1504+5655,10.000504417327646,0.35885538342220985,20.051217926961595,0.97875,1.12496,1.58845,3.46454,0.7226060491523375,10.824688781682166,0.97875,1.12496,1.58845,3.46454,0.9343837204209852,1.0,1.04684,1.46227,2.4187,0.9847283317239096,0.9988695816201636,0.9870211425788846
J1519+1919,10.018282397762167,0.26060122496040006,28.103021133007967,0.91594,1.19298,1.96062,9.58686,0.5199794671203374,11.465139275226523,0.91594,1.19298,1.96062,9.58686,0.7329612523623613,0.99298,1.16334,1.65312,3.44887,0.9406544494014045,0.7831776574240735,0.7547558082686531
J1505+3007,9.969740103881279,0.32254860075072733,28.02784161476731,0.82484,1.36386,3.51216,10.45221,0.4312276193063928,10.862780662618585,0.82484,1.36386,3.51216,10.44769,0.6432195784679694,0.97837,1.22998,1.75984,10.45221,0.707558922486642,0.7213538337541822,0.6951027174290069
J1452+0253,9.658353032209822,0.30377045613751263,18.554249513727395,0.55881,9.02807,9.31123,9.49622,0.23549416200469933,9.69055836937852,0.55881,9.02807,9.31123,9.49622,0.44474907545351394,0.76361,2.38307,9.27601,9.49552,0.5645166769680435,0.5755168105866404,
J0927+2156,9.82082107501955,0.34530773935618414,25.06680864166203,0.57585,6.11422,8.14224,10.30616,0.2510552027381766,10.62086734678839,0.60117,6.11422,6.80964,10.30616,0.4708592066641626,0.57585,4.35834,8.14224,9.99205,0.4832594718045211,0.6167341969234383,0.4203925435904068
J2146-0821,9.990734295671304,0.29904044175895544,16.97824798590247,0.90712,1.31369,1.85179,8.47585,0.5168456450900416,10.547953966355008,0.90712,0.77724,1.48118,8.47585,0.8156226657406913,0.98985,1.31369,1.85179,6.08991,0.8310342242147284,0.8554558442829213,0.7910730786713476
J0919+2415,9.899863930327056,0.08808103720601833,20.39733418773059,0.72904,3.21461,7.10242,9.89468,0.33386840360254616,10.413300057850845,0.72904,3.21461,7.10242,9.82071,0.5471623003012519,0.8365,1.61502,5.0225,9.89468,0.6319657703499648,0.6189541223121874,0.6207577371344409
J1130+0052,9.997054424135081,0.32274228591048687,27.956685998753194,0.90028,1.20473,2.49633,9.41865,0.5067209316447404,10.964814665019547,0.90028,1.20473,2.49633,9.41865,0.7187740755301185,0.99757,1.10275,1.52677,3.39149,0.9472250943719036,0.9783984605904642,0.7486931611417716
J1014+2148,9.991917505181108,0.30926029351380174,23.441358494401104,0.95355,1.15251,1.99143,10.29127,0.4955000464572778,10.646490806936322,0.95355,1.00274,1.99143,10.21619,0.7308669642330353,0.99455,1.15251,1.62705,10.29127,0.720583591771447,0.7382268451909259,0.7039148112243584
J1243+2928,10.000284681811808,0.29392080332968823,23.960360629487717,0.94011,1.09526,1.72189,10.08552,0.5135074811121556,10.963109666098816,0.94011,1.09526,1.72189,10.08552,0.7255573154712089,0.99655,0.96344,1.38928,10.00415,0.7676650597942469,0.9604436362843881,0.7595649759665548
J0918+6343,10.0142118802111,0.3581178769212535,25.36583731254512,0.99682,1.22506,1.95948,10.55625,0.5066411276128798,11.136503666762644,0.99682,1.01215,1.95948,10.52754,0.7484998964469519,0.99685,1.22506,1.70917,10.55625,0.719032343449074,0.9566513845628671,
J2305-1033,9.295035432555292,0.2769043940815426,24.00519492014109,0.0,9.1834,9.47577,10.38821,0.04542117729855131,10.551507617521821,0.24473,8.85716,9.45736,10.38821,0.33888591307120536,0.0,9.1834,9.47577,9.98858,0.26926550328216065,0.36118263481284635,0.26927502491265876
J0040+0332,10.000261773295938,0.3359477577378849,22.410905759137563,0.96094,1.32049,1.48342,8.32904,0.5406459952423233,10.630595797042934,0.96094,1.32049,1.48342,8.32904,0.7520301041118463,0.99859,0.9892,1.41563,2.46858,0.9906114381582292,1.0001471671497673,0.9699847544458297
J1654+2520,9.99868590056404,0.36051938816013607,25.048772906907697,0.92151,1.3619,2.56494,3.99198,0.6608982642722588,10.759885300949726,0.92151,1.3619,2.56494,3.99198,0.8725461124161974,0.99848,1.04436,1.46163,2.48107,0.9822189803145044,0.9909824111978836,0.9639604967671218
J0951+4524,9.989364820629335,0.15776178660763568,21.274753688594824,0.80319,2.07714,5.09528,8.40851,0.4394890467359325,10.626001286571114,0.80319,2.07714,5.09528,8.40851,0.6508636651170838,0.94337,1.18127,1.94154,5.93349,0.8360832537997614,,0.8001681762980882
J1041-0044,10.00046931162157,0.30317062235774117,31.764094380230496,0.93353,1.07866,1.49069,8.78543,0.552395495761166,10.928005144883414,0.93353,1.07866,1.49069,8.78543,0.7643769601815732,0.99506,0.98589,1.42231,3.83025,0.9505724722913639,1.0015321907495853,0.7942376428934314
J0955+0422,10.025092251014387,0.3620099121348615,29.479824755731546,0.98689,1.50304,1.81772,3.9364,0.6788431155358978,11.435242439860914,0.98689,1.50304,1.81772,3.9364,0.8917716927339364,1.0,0.93886,1.33968,1.98722,1.0195934843651309,1.000685927610668,1.0126611901501708
J0921-0024,9.995786648962541,0.29789996586793277,21.165407277305142,0.89714,1.66694,2.97254,8.44938,0.49233613742940135,10.7617962130759,0.89714,1.66694,2.97254,8.44938,0.7039878361439871,0.9959,1.16671,1.63997,3.4528,0.9345389588199448,0.9315704333276255,0.8770105690698475
J1041+0553,9.581704075960678,0.17225693052998758,19.285190852946343,0.20262,7.59609,8.17793,9.91809,0.12252207566696456,10.232350102855307,0.41801,7.59609,8.17793,9.87872,0.4061311154001192,0.20262,7.45164,7.94873,9.91809,0.33347724343021284,0.4148596207123771,
J0258+0029,9.928191542546264,0.3271516680138483,19.316167200482628,0.71851,3.32263,5.45257,10.09242,0.32736421155712786,10.590161231881758,0.71851,3.32263,5.45257,10.09242,0.5386645155319579,0.88329,1.86121,3.2482,9.49586,0.6517547729070529,0.70457133379377,0.6133688971502553
J2130+0307,10.02496961415582,0.3635067488313211,44.14968723593126,0.97763,1.67891,2.00658,8.72886,0.5255619515454807,11.490212914438281,0.97763,1.67891,2.00658,8.72886,0.7385881473983472,0.99935,0.91885,1.31071,1.98306,1.0236405262401085,1.02094886386154,1.0143129305024765
J1649+3844,9.966541242043066,0.34100086565147586,16.544850312693683,0.92766,1.34024,1.88059,9.51899,0.4855226719184384,10.44706605449195,0.92766,0.83234,1.48198,9.17204,0.783474127311585,0.99269,1.34024,1.88059,9.51899,0.7181978525427146,0.946537846010024,0.6776091369341927
J1544+2519,10.002272781804468,0.3508188968051375,19.55229443690006,0.96401,1.0559,1.40548,7.61731,0.6004085437168146,10.870905491415956,0.96401,1.0559,1.37112,7.61731,0.8122778570089856,1.0,0.98213,1.40548,2.34747,0.9977189867479015,0.9957457579971737,0.9414097179245732
J1338+0541,9.981306256142473,0.3346685713943656,16.512508392299864,0.92459,0.95583,1.36525,3.48956,0.7265917688773,10.411903646105351,0.92459,0.63053,0.94878,3.48956,1.0274742242020993,1.0,0.95583,1.36525,2.11672,1.0066024983753004,1.0160365528367377,0.9749032511091394
J2231-0056,9.989779532756144,0.3238860146142793,22.033611687203294,0.99041,1.22849,2.04027,9.30931,0.5379608211346039,10.987832236899738,0.99278,1.1526,2.04027,8.04441,0.7981539991430502,0.99041,1.22849,1.73664,9.30931,0.7500585432661439,0.7675889360589748,0.7237752866131967
J1200-0035,9.989826968385149,0.2833559914163932,19.92494803639978,0.97776,1.16903,1.68699,10.15931,0.5043588791646378,10.599992314085593,0.97776,0.55314,1.27131,10.00493,0.8792760945866758,0.97929,1.16903,1.68699,10.15931,0.716189617920589,0.7318544894751741,0.7463870445198623
J1240+4041,9.940115240758807,0.11587367482696607,20.904177770933842,0.86837,1.38802,3.45921,9.66633,0.4545393529869391,10.365971477515759,0.86837,1.21842,3.45921,9.66633,0.6820771943011182,0.89043,1.38802,3.18776,9.51826,0.6774778841251877,,0.6739119588767603
J1111+0523,9.865838939428775,0.12529220557629522,30.861573001131383,0.74638,2.94964,8.18475,10.26744,0.33727193540347433,10.582556897107834,0.75077,2.89641,6.1538,10.26744,0.5510581678404637,0.74638,2.94964,8.18475,9.9799,0.5576134494625601,0.5596647619096514,0.5893658908283114
J1444+3712,9.813763577901602,0.2366510412738806,19.929829586970627,0.513,7.15083,8.33,10.19717,0.22680397382011117,10.523063087263454,0.513,7.15083,8.31642,10.19717,0.4379637887207985,0.67791,6.91318,8.33,9.99033,0.5002869675171079,0.5200691966311412,
J1110+0052,9.947667105823015,0.3151458816207028,18.511576763874043,0.88444,1.77094,3.2021,9.5631,0.43936684047237967,10.44345089117285,0.88444,1.28319,3.2021,9.5631,0.68613028115386,0.94887,1.77094,2.45837,9.52632,0.6730082310120536,0.7339385337256291,0.5171710318407684
J1009+2041,9.874019700086512,0.3279131053194871,19.94603014080945,0.46465,6.30502,8.57804,9.84681,0.22916046430638734,10.679655674526519,0.46465,6.30502,8.04097,9.84681,0.4406454028558057,0.80595,2.30044,8.57804,9.4928,0.6114773719362571,0.6230797831444744,
J1208+6214,9.873548386394761,0.3098869767791325,30.137612795517448,0.42432,5.22696,8.30788,10.01464,0.21851580153421377,10.77546440645997,0.42432,5.22696,7.76921,10.01464,0.43019500243002096,0.79269,2.33118,8.30788,9.73099,0.6013681513402382,0.6855264526191581,0.5037914621417051
J1330-0033,9.997722931127619,0.34124829946572977,21.7890705461648,0.99446,1.08895,1.81826,9.44571,0.5430889975180512,10.609207649666772,0.99446,0.8063,1.81826,9.44571,0.8080817492872886,0.99857,1.08895,1.49812,2.48597,0.9744686585190344,0.9970354399230325,0.9422652391681074
J2200+2058,10.005344375557849,0.36250918537260324,29.109875641249353,0.98002,1.34864,1.74534,6.79037,0.596232419913735,10.835673195981684,0.98002,1.34864,1.74534,6.79037,0.8080319427386579,1.0,0.90415,1.28613,1.97091,1.0237049058771877,1.0212703636889897,1.0250350994143373
